x,y,valeur,date,tuile,grid_CC,grid_ENL,grid_MOCH,grid_PAI,grid_VCI,unique_id,id_parc,annee_plan,cultivar_n,source,lidar_date,age_plan
519052.59,6395645.2,91,2021,T30TYQ,74.53,19.0,11.276143,1.9861593,0.97354245,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395645.2,93,2021,T30TYQ,64.65,21.5,11.990284,2.0159311,0.9523345,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519072.59,6395645.2,96,2021,T30TYQ,67.74,18.5,11.57095,2.016751,0.96381265,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395635.2,34,2021,T30TYQ,33.85,19.0,5.080353,1.2876867,0.9482448,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395635.2,47,2021,T30TYQ,24.55,17.0,4.2416596,1.0691262,0.93783987,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395635.2,89,2021,T30TYQ,34.24,17.5,5.3193817,1.1887983,0.9383059,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395635.2,95,2021,T30TYQ,59.96,20.5,9.318529,1.6073594,0.94744176,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395635.2,96,2021,T30TYQ,65.6,20.0,10.365208,1.4918035,0.9632701,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395635.2,98,2021,T30TYQ,56.73,20.5,9.665838,1.5172465,0.96139485,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519072.59,6395635.2,97,2021,T30TYQ,54.16,17.5,8.587531,1.3060125,0.9516035,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519002.59,6395625.2,45,2021,T30TYQ,22.77,17.5,6.0981708,1.405238,0.95123035,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395625.2,52,2021,T30TYQ,13.05,16.0,3.782551,0.8415143,0.936886,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395625.2,70,2021,T30TYQ,11.41,16.5,4.02374,0.98445964,0.91372585,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395625.2,88,2021,T30TYQ,36.58,18.0,7.7307725,1.2277077,0.94479704,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395625.2,95,2021,T30TYQ,38.27,17.0,8.468859,1.3505623,0.94898915,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395625.2,98,2021,T30TYQ,46.24,18.5,7.6108294,1.2534955,0.930812,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395625.2,96,2021,T30TYQ,29.2,18.0,8.12377,1.1786242,0.9249134,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519072.59,6395625.2,97,2021,T30TYQ,47.41,14.5,8.403152,1.4000329,0.96026134,dep47_73,73,2016,Raspalje,dep47,2021.0,5
518992.59,6395615.2,37,2021,T30TYQ,18.0,15.5,4.8158736,1.2419158,0.9385398,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519002.59,6395615.2,59,2021,T30TYQ,15.61,15.5,5.1108775,1.0972533,0.9290505,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395615.2,78,2021,T30TYQ,28.14,17.0,6.238769,1.0113454,0.9587009,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395615.2,86,2021,T30TYQ,35.75,16.0,7.5910554,1.3398991,0.9611074,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395615.2,93,2021,T30TYQ,29.12,16.0,5.4532237,1.1218039,0.931118,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395615.2,97,2021,T30TYQ,33.46,17.0,7.3163276,1.3477225,0.9351088,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395615.2,97,2021,T30TYQ,20.71,13.0,4.7208734,0.9637986,0.93504435,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395615.2,97,2021,T30TYQ,42.25,14.5,7.8318305,1.3746077,0.9384683,dep47_73,73,2016,Raspalje,dep47,2021.0,5
518982.59,6395605.2,41,2021,T30TYQ,22.26,17.5,3.764879,0.93928665,0.89967,dep47_73,73,2016,Raspalje,dep47,2021.0,5
518992.59,6395605.2,57,2021,T30TYQ,20.77,15.5,4.5838485,0.9728884,0.92448604,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519002.59,6395605.2,88,2021,T30TYQ,23.75,15.0,6.448356,0.99734306,0.95529765,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395605.2,96,2021,T30TYQ,36.05,17.0,8.02318,1.1019601,0.9130767,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395605.2,92,2021,T30TYQ,29.61,16.5,6.610679,0.9491067,0.952368,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395605.2,94,2021,T30TYQ,24.22,17.5,5.6587734,1.1167127,0.93384576,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395605.2,92,2021,T30TYQ,25.21,18.0,4.4023085,0.8569404,0.93781424,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395605.2,98,2021,T30TYQ,41.75,15.0,8.389101,1.170152,0.9551528,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395605.2,99,2021,T30TYQ,23.42,15.0,6.8505263,0.9995197,0.9673065,dep47_73,73,2016,Raspalje,dep47,2021.0,5
518982.59,6395595.2,64,2021,T30TYQ,15.86,15.5,5.033043,0.95977676,0.9479333,dep47_73,73,2016,Raspalje,dep47,2021.0,5
518992.59,6395595.2,86,2021,T30TYQ,29.45,16.0,8.278514,1.4636481,0.9304882,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519002.59,6395595.2,95,2021,T30TYQ,42.68,17.0,9.595331,1.4201524,0.94462353,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395595.2,96,2021,T30TYQ,34.8,15.5,10.394469,1.340549,0.9224883,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395595.2,95,2021,T30TYQ,48.77,14.5,10.636841,1.3578373,0.9107005,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395595.2,95,2021,T30TYQ,25.58,19.5,7.311227,1.0257566,0.9429985,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395595.2,95,2021,T30TYQ,26.0,17.0,5.7257586,0.7716705,0.9310474,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395595.2,97,2021,T30TYQ,43.63,13.0,8.400481,1.2491834,0.956781,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395595.2,99,2021,T30TYQ,34.24,17.5,8.50199,1.2130654,0.94367695,dep47_73,73,2016,Raspalje,dep47,2021.0,5
518992.59,6395585.2,95,2021,T30TYQ,43.91,16.0,8.434746,1.5747619,0.9474941,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519002.59,6395585.2,98,2021,T30TYQ,65.73,15.5,10.457229,1.587418,0.9631975,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395585.2,96,2021,T30TYQ,54.45,18.5,11.610545,1.7879628,0.9180709,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395585.2,92,2021,T30TYQ,38.56,15.0,9.555366,1.3307688,0.91818976,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395585.2,93,2021,T30TYQ,59.35,15.5,11.30701,1.5419105,0.9271208,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395585.2,96,2021,T30TYQ,48.93,13.0,9.168855,1.2592676,0.9491723,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395585.2,98,2021,T30TYQ,34.15,14.5,8.728614,1.0652735,0.93367,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395585.2,100,2021,T30TYQ,22.41,15.0,9.971674,1.2294275,0.92365986,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519002.59,6395575.2,98,2021,T30TYQ,53.82,17.0,10.035811,1.5042729,0.94908553,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395575.2,97,2021,T30TYQ,55.4,18.0,11.410638,1.7699509,0.9279435,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395575.2,95,2021,T30TYQ,54.47,15.0,11.309628,1.5424412,0.95759255,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395575.2,95,2021,T30TYQ,52.38,15.5,10.864882,1.5679158,0.94456494,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395575.2,97,2021,T30TYQ,47.49,16.0,11.602058,1.5376525,0.9237917,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395575.2,98,2021,T30TYQ,52.44,16.5,12.867226,1.818705,0.9414407,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395575.2,99,2021,T30TYQ,53.72,15.5,14.3277025,1.916328,0.9176694,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395565.2,99,2021,T30TYQ,59.35,16.5,12.055089,1.6949711,0.918986,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395565.2,97,2021,T30TYQ,53.43,15.0,11.981697,1.6483066,0.95683885,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395565.2,97,2021,T30TYQ,67.23,14.5,13.145706,1.8800614,0.9455766,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395565.2,97,2021,T30TYQ,53.64,16.0,13.817257,1.7422607,0.9398121,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395565.2,97,2021,T30TYQ,54.49,18.0,12.971065,1.8228253,0.9465798,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395565.2,99,2021,T30TYQ,54.86,18.5,15.751916,1.9765284,0.93414694,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519012.59,6395555.2,97,2021,T30TYQ,49.52,16.5,12.136442,1.4924266,0.8915586,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395555.2,98,2021,T30TYQ,51.71,15.5,12.280263,1.8001876,0.9403144,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395555.2,99,2021,T30TYQ,64.3,15.0,12.992617,1.8367876,0.95025647,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395555.2,97,2021,T30TYQ,45.88,16.0,13.024133,1.8916461,0.948327,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395555.2,96,2021,T30TYQ,56.06,17.0,13.946785,1.8524554,0.8982816,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519062.59,6395555.2,97,2021,T30TYQ,71.25,20.0,16.563341,2.267483,0.9347188,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519022.59,6395545.2,98,2021,T30TYQ,51.07,17.5,11.328064,1.7595966,0.94816476,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395545.2,97,2021,T30TYQ,47.28,17.0,11.148223,1.8720717,0.94912803,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395545.2,96,2021,T30TYQ,60.25,17.5,13.018204,1.9105663,0.9528016,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519052.59,6395545.2,93,2021,T30TYQ,63.52,19.5,14.4097,2.0838,0.94877374,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519032.59,6395535.2,95,2021,T30TYQ,51.53,17.5,14.4845295,2.1176846,0.94995975,dep47_73,73,2016,Raspalje,dep47,2021.0,5
519042.59,6395535.2,96,2021,T30TYQ,57.91,18.0,14.522724,2.0493538,0.9436967,dep47_73,73,2016,Raspalje,dep47,2021.0,5
478102.59,6388675.2,41,2021,T30TYQ,65.58,12.5,12.203191,1.806727,0.9160864,dep47_80,80,2013,I45/51,dep47,2021.0,8
478112.59,6388675.2,48,2021,T30TYQ,56.8,12.5,12.4747505,1.7903129,0.895493,dep47_80,80,2013,I45/51,dep47,2021.0,8
478122.59,6388675.2,54,2021,T30TYQ,77.66,12.5,13.614455,2.0836957,0.9290359,dep47_80,80,2013,I45/51,dep47,2021.0,8
478102.59,6388665.2,40,2021,T30TYQ,58.22,11.0,12.120178,1.7713482,0.8971761,dep47_80,80,2013,I45/51,dep47,2021.0,8
478112.59,6388665.2,59,2021,T30TYQ,67.08,11.5,12.747417,1.7587062,0.94318306,dep47_80,80,2013,I45/51,dep47,2021.0,8
478122.59,6388665.2,56,2021,T30TYQ,63.63,12.0,11.611794,1.757593,0.9294056,dep47_80,80,2013,I45/51,dep47,2021.0,8
478132.59,6388665.2,59,2021,T30TYQ,47.48,12.5,12.052148,1.6951829,0.9428701,dep47_80,80,2013,I45/51,dep47,2021.0,8
478142.59,6388665.2,66,2021,T30TYQ,62.2,12.0,12.370905,1.8375442,0.93694,dep47_80,80,2013,I45/51,dep47,2021.0,8
478102.59,6388655.2,38,2021,T30TYQ,54.12,12.5,11.67251,1.6118981,0.92122006,dep47_80,80,2013,I45/51,dep47,2021.0,8
478112.59,6388655.2,50,2021,T30TYQ,57.7,12.0,11.874724,1.7790104,0.92829835,dep47_80,80,2013,I45/51,dep47,2021.0,8
478122.59,6388655.2,54,2021,T30TYQ,60.95,12.5,12.146408,1.8454432,0.9298088,dep47_80,80,2013,I45/51,dep47,2021.0,8
478132.59,6388655.2,62,2021,T30TYQ,61.4,13.0,11.965062,1.7910095,0.9282752,dep47_80,80,2013,I45/51,dep47,2021.0,8
478142.59,6388655.2,61,2021,T30TYQ,50.16,11.5,10.418333,1.4645416,0.93484414,dep47_80,80,2013,I45/51,dep47,2021.0,8
478152.59,6388655.2,62,2021,T30TYQ,37.57,14.0,7.7406993,1.0971712,0.937062,dep47_80,80,2013,I45/51,dep47,2021.0,8
478162.59,6388655.2,57,2021,T30TYQ,65.48,11.0,10.396528,1.6122246,0.9293026,dep47_80,80,2013,I45/51,dep47,2021.0,8
478112.59,6388645.2,35,2021,T30TYQ,51.64,12.5,9.672212,1.2498778,0.91132593,dep47_80,80,2013,I45/51,dep47,2021.0,8
478122.59,6388645.2,43,2021,T30TYQ,34.6,14.5,8.259526,1.1545364,0.93259066,dep47_80,80,2013,I45/51,dep47,2021.0,8
478132.59,6388645.2,47,2021,T30TYQ,63.53,12.0,9.742685,1.4960476,0.9026451,dep47_80,80,2013,I45/51,dep47,2021.0,8
478142.59,6388645.2,55,2021,T30TYQ,55.69,12.0,11.452311,1.5866543,0.8871139,dep47_80,80,2013,I45/51,dep47,2021.0,8
478152.59,6388645.2,54,2021,T30TYQ,65.25,12.0,11.725445,1.723088,0.93328375,dep47_80,80,2013,I45/51,dep47,2021.0,8
478162.59,6388645.2,58,2021,T30TYQ,56.01,12.0,11.994487,1.6646781,0.9290506,dep47_80,80,2013,I45/51,dep47,2021.0,8
478172.59,6388645.2,57,2021,T30TYQ,68.31,11.5,11.626545,1.8951098,0.931772,dep47_80,80,2013,I45/51,dep47,2021.0,8
478182.59,6388645.2,45,2021,T30TYQ,64.98,11.5,11.465706,1.7719762,0.90490085,dep47_80,80,2013,I45/51,dep47,2021.0,8
478132.59,6388635.2,33,2021,T30TYQ,58.99,12.5,11.033757,1.5529484,0.90244395,dep47_80,80,2013,I45/51,dep47,2021.0,8
478172.59,6388635.2,57,2021,T30TYQ,65.1,11.5,10.981596,1.7767705,0.9366432,dep47_80,80,2013,I45/51,dep47,2021.0,8
478182.59,6388635.2,58,2021,T30TYQ,71.04,13.0,12.35836,2.0292475,0.9271436,dep47_80,80,2013,I45/51,dep47,2021.0,8
478192.59,6388635.2,56,2021,T30TYQ,49.92,11.0,11.5377865,1.8384185,0.9446995,dep47_80,80,2013,I45/51,dep47,2021.0,8
478202.59,6388635.2,54,2021,T30TYQ,66.43,10.5,10.880089,1.7037832,0.9517599,dep47_80,80,2013,I45/51,dep47,2021.0,8
478182.59,6388625.2,61,2021,T30TYQ,59.56,12.5,11.7349825,1.8752823,0.9249932,dep47_80,80,2013,I45/51,dep47,2021.0,8
478192.59,6388625.2,67,2021,T30TYQ,64.68,11.0,12.240234,2.007759,0.9398896,dep47_80,80,2013,I45/51,dep47,2021.0,8
478202.59,6388625.2,73,2021,T30TYQ,56.57,11.0,11.412869,1.7806517,0.9445797,dep47_80,80,2013,I45/51,dep47,2021.0,8
478212.59,6388625.2,58,2021,T30TYQ,66.0,11.0,11.877422,1.7852731,0.93885416,dep47_80,80,2013,I45/51,dep47,2021.0,8
478192.59,6388615.2,62,2021,T30TYQ,64.48,12.5,11.966482,1.9352089,0.9276328,dep47_80,80,2013,I45/51,dep47,2021.0,8
478202.59,6388615.2,56,2021,T30TYQ,67.64,13.5,12.016623,1.9334685,0.9055768,dep47_80,80,2013,I45/51,dep47,2021.0,8
478212.59,6388615.2,49,2021,T30TYQ,68.16,12.5,12.131333,1.8578501,0.9299215,dep47_80,80,2013,I45/51,dep47,2021.0,8
467832.59,6387345.2,84,2021,T30TYQ,39.18,12.5,8.782128,1.5162752,0.9000637,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387335.2,89,2021,T30TYQ,58.98,14.0,10.711008,1.6995401,0.9374468,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387335.2,97,2021,T30TYQ,50.69,12.0,10.540545,1.7469085,0.91243136,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387335.2,97,2021,T30TYQ,44.44,16.0,10.501537,1.7145904,0.96353304,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387335.2,89,2021,T30TYQ,72.67,11.0,13.995796,2.1291618,0.93204224,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387325.2,98,2021,T30TYQ,30.65,13.5,7.4548497,1.2933573,0.9293363,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387325.2,100,2021,T30TYQ,44.32,17.0,9.719636,1.5171916,0.90778786,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387325.2,99,2021,T30TYQ,73.42,11.5,13.28107,1.9436085,0.9008036,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387325.2,95,2021,T30TYQ,72.14,13.5,15.178029,2.1466992,0.9246328,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387325.2,92,2021,T30TYQ,71.55,14.0,15.446438,2.2938542,0.9312347,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387315.2,70,2021,T30TYQ,40.17,13.0,9.357825,1.5864114,0.9107865,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387315.2,91,2021,T30TYQ,49.38,13.0,9.968121,1.7325937,0.9342637,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387315.2,98,2021,T30TYQ,59.57,10.5,11.851649,1.6954666,0.897352,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387315.2,98,2021,T30TYQ,60.49,14.0,12.638261,1.9625294,0.92179906,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387315.2,97,2021,T30TYQ,58.1,12.5,12.675215,1.9358747,0.9271772,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387315.2,98,2021,T30TYQ,70.1,12.5,14.19041,2.1230648,0.9261574,dep47_113,113,2010,Koster,dep47,2021.0,11
467872.59,6387315.2,98,2021,T30TYQ,82.6,12.5,16.25615,2.341943,0.92072,dep47_113,113,2010,Koster,dep47,2021.0,11
467882.59,6387315.2,88,2021,T30TYQ,69.09,14.5,15.520282,2.3890038,0.9435251,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387305.2,58,2021,T30TYQ,56.28,16.0,9.663432,1.5717473,0.8725762,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387305.2,86,2021,T30TYQ,71.79,13.0,12.57445,1.8755406,0.9019242,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387305.2,96,2021,T30TYQ,66.72,13.0,12.056585,1.9153303,0.94523484,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387305.2,95,2021,T30TYQ,25.42,11.5,8.71201,1.2495918,0.9384457,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387305.2,97,2021,T30TYQ,40.2,13.5,10.259762,1.4659438,0.9236454,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387305.2,100,2021,T30TYQ,58.3,16.0,11.062045,1.6344523,0.86588156,dep47_113,113,2010,Koster,dep47,2021.0,11
467872.59,6387305.2,97,2021,T30TYQ,35.71,13.0,10.115519,1.5566986,0.9232432,dep47_113,113,2010,Koster,dep47,2021.0,11
467882.59,6387305.2,99,2021,T30TYQ,38.76,19.5,9.670245,1.4397894,0.90543866,dep47_113,113,2010,Koster,dep47,2021.0,11
467892.59,6387305.2,88,2021,T30TYQ,80.89,15.0,12.676875,1.8839383,0.90596676,dep47_113,113,2010,Koster,dep47,2021.0,11
467802.59,6387295.2,30,2021,T30TYQ,27.16,10.5,5.5556993,0.9822904,0.8938121,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387295.2,56,2021,T30TYQ,19.37,16.0,4.52862,0.8397077,0.94796246,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387295.2,77,2021,T30TYQ,47.13,11.5,9.700665,1.2934421,0.9344649,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387295.2,94,2021,T30TYQ,53.98,13.0,12.173967,1.6544605,0.96999115,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387295.2,96,2021,T30TYQ,65.47,13.0,12.434111,1.8779235,0.9207992,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387295.2,98,2021,T30TYQ,70.89,12.5,11.798072,1.9274025,0.9403356,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387295.2,100,2021,T30TYQ,47.59,12.0,10.452558,1.5660472,0.9257739,dep47_113,113,2010,Koster,dep47,2021.0,11
467872.59,6387295.2,99,2021,T30TYQ,60.34,15.0,11.086019,1.6739593,0.9124328,dep47_113,113,2010,Koster,dep47,2021.0,11
467882.59,6387295.2,97,2021,T30TYQ,58.38,18.0,10.572398,1.629575,0.9617599,dep47_113,113,2010,Koster,dep47,2021.0,11
467892.59,6387295.2,87,2021,T30TYQ,63.81,12.0,11.738999,1.8209648,0.94820327,dep47_113,113,2010,Koster,dep47,2021.0,11
467902.59,6387295.2,68,2021,T30TYQ,52.51,13.5,12.66632,1.9292879,0.9615498,dep47_113,113,2010,Koster,dep47,2021.0,11
467802.59,6387285.2,37,2021,T30TYQ,27.39,13.5,6.378179,1.0732466,0.9281684,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387285.2,49,2021,T30TYQ,47.76,12.5,7.6580596,1.467318,0.9423147,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387285.2,81,2021,T30TYQ,33.44,14.5,8.406675,1.172611,0.8918063,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387285.2,96,2021,T30TYQ,73.88,14.5,11.112782,1.6846788,0.90881824,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387285.2,95,2021,T30TYQ,73.91,13.0,14.635817,2.0955973,0.934389,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387285.2,97,2021,T30TYQ,38.58,12.5,11.921239,1.4667989,0.94265264,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387285.2,99,2021,T30TYQ,79.29,14.5,13.574858,1.993168,0.91340196,dep47_113,113,2010,Koster,dep47,2021.0,11
467872.59,6387285.2,97,2021,T30TYQ,33.99,11.0,9.974181,1.1690948,0.95594454,dep47_113,113,2010,Koster,dep47,2021.0,11
467882.59,6387285.2,92,2021,T30TYQ,67.01,13.5,14.24947,2.0266757,0.94111496,dep47_113,113,2010,Koster,dep47,2021.0,11
467892.59,6387285.2,85,2021,T30TYQ,63.92,12.0,13.974811,1.7980489,0.92212695,dep47_113,113,2010,Koster,dep47,2021.0,11
467802.59,6387275.2,34,2021,T30TYQ,60.61,12.5,10.0509,1.6973176,0.9180951,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387275.2,53,2021,T30TYQ,60.69,12.0,11.246533,1.7272202,0.93632334,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387275.2,85,2021,T30TYQ,71.73,13.0,12.005654,1.9107149,0.91458076,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387275.2,95,2021,T30TYQ,51.99,13.5,11.04362,1.4209573,0.9537691,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387275.2,94,2021,T30TYQ,78.76,13.5,12.581172,1.9140503,0.95379025,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387275.2,95,2021,T30TYQ,77.93,12.0,14.002969,1.8934349,0.9100769,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387275.2,96,2021,T30TYQ,78.41,12.5,12.950182,2.0824246,0.9715862,dep47_113,113,2010,Koster,dep47,2021.0,11
467872.59,6387275.2,96,2021,T30TYQ,45.36,16.0,11.089179,1.5170293,0.9329664,dep47_113,113,2010,Koster,dep47,2021.0,11
467882.59,6387275.2,93,2021,T30TYQ,74.99,13.0,13.139102,1.9742666,0.95123005,dep47_113,113,2010,Koster,dep47,2021.0,11
467802.59,6387265.2,37,2021,T30TYQ,42.8,11.0,8.115744,1.2392042,0.9146827,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387265.2,53,2021,T30TYQ,41.89,11.5,9.438357,1.2987163,0.93364,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387265.2,88,2021,T30TYQ,59.0,12.0,11.771638,1.7650478,0.9276893,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387265.2,95,2021,T30TYQ,63.11,12.5,13.340974,1.9020038,0.9348152,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387265.2,96,2021,T30TYQ,61.81,11.5,12.563975,1.7316614,0.93012804,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387265.2,95,2021,T30TYQ,72.93,14.0,13.8241625,1.9692199,0.9078059,dep47_113,113,2010,Koster,dep47,2021.0,11
467862.59,6387265.2,91,2021,T30TYQ,52.86,13.5,12.119799,1.528843,0.91320866,dep47_113,113,2010,Koster,dep47,2021.0,11
467872.59,6387265.2,97,2021,T30TYQ,73.51,13.0,12.538478,1.7855002,0.91160256,dep47_113,113,2010,Koster,dep47,2021.0,11
467882.59,6387265.2,74,2021,T30TYQ,83.45,12.5,13.889098,1.7928104,0.92253333,dep47_113,113,2010,Koster,dep47,2021.0,11
467792.59,6387255.2,31,2021,T30TYQ,37.18,13.0,7.537636,1.3222337,0.8979524,dep47_113,113,2010,Koster,dep47,2021.0,11
467802.59,6387255.2,40,2021,T30TYQ,17.62,12.0,5.9081683,0.87702775,0.921291,dep47_113,113,2010,Koster,dep47,2021.0,11
467812.59,6387255.2,53,2021,T30TYQ,25.38,11.0,6.8563128,1.0296863,0.9486002,dep47_113,113,2010,Koster,dep47,2021.0,11
467822.59,6387255.2,86,2021,T30TYQ,52.56,12.0,10.985998,1.4591303,0.9318366,dep47_113,113,2010,Koster,dep47,2021.0,11
467832.59,6387255.2,93,2021,T30TYQ,56.85,12.0,12.200497,1.8192924,0.94849145,dep47_113,113,2010,Koster,dep47,2021.0,11
467842.59,6387255.2,95,2021,T30TYQ,59.49,12.0,13.207512,2.017328,0.94004107,dep47_113,113,2010,Koster,dep47,2021.0,11
467852.59,6387255.2,91,2021,T30TYQ,73.28,12.0,14.375055,2.0869505,0.9482847,dep47_113,113,2010,Koster,dep47,2021.0,11
